,video_id,video_title,comment
772,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","People here are making fun of letting robots babysit your kids, but we live in an era where kids are babysat by iPads"
773,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","Bro really played DBH and said:

Hey lets make that into reality."
774,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",The robot “friend” totally won’t lead to a robot apocalypse
775,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","Yea, I don't believe a word about cost per mile or cost of the car. They haven't really delivered on timetables for other products or expected cost of products (look at the Cybertruck as an example).  I'll only believe it when I see the actual price when (and if) it's on sale, and the actual data for cost per mile over time. Until then, it's pure speculation."
776,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",All Tesla employees paid to cheer like robots 😂
777,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",That Robovan + Optimus segment had some strong Detroit: Become Human vibes.
778,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",7:00 Elon musk finna turn the robots evil in a few years💀
779,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","Bought XAI33x after watching your video, super excited!"
780,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",I actually liked the robot vacuum cleaning the car. 😊
781,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",I’d love to have an Optimus be my interpreter when travelling overseas!
782,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",It looks like a cybertruck and a Tesla had a baby
783,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Buddy started the event like an 80s Eddie Murphy comedy special. 😂😂
784,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","E-Lon: _breathes_
Hypecrowd: *WhoAoOoOo*
E-Lon: _blinks_
Hypecrowd: *WoOoOoOoAaAAAAA*
E-Lon: _gulps_
Hypecrowd: *WaAaAaAaAaHhHhHh*"
785,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",theres no way that bus thing is gonna cope with potholes
786,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","2:25  A bus has a higher operational cost per kilometer compared to a car, but it can transport far more people, making it more efficient on a per-person basis. Elom Musk don't want you to know that."
787,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Elon invented the bus! genius!
788,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Reminds me of a johnny cab from total recall lol
789,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",The Robovan can literally make rural public transport possible
790,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",saving costs on screws by replacing them with glue instead
791,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Will Optimus be able to drive me around in my gas car?  I've always wanted a chauffeur.
792,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Tesla event has a whole lot of innovation compared to Apple's Event
793,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","This is the real ""American Dream"", to have your own ""robot-slave""."
794,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","In 2019 during Tesla’s Autonomy day, Elon stated that Tesla would have a fleet of fully autonomous robotaxis ready by 2020.   Still not even close to a reality 5 years later."
795,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes","Take a shot every time Elon Musk says ""Um"" and ""Uh""."
796,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Yes! I’ll take both ! Car and Robot Driver!❤
797,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Love how the robots went from 10k to 20-30k
798,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",Cant wait for the Adam Something review of this one...
799,Mu-eK72ioDk,"Tesla&#39;s &#39;We, Robot&#39; Event: Everything Revealed in 8 Minutes",He defo watched irobot to come up with this madness😂
800,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"To be fair Cleo, when you pushed the robot it was not expecting it. You were expecting to be pushed so we can see you tense in the video ready for the push. In that sense you had a big advantage over Atlas. I wonder how you would have performed if you had been blindfolded, and not known when the push was coming? So, Atlas's response was even better than you originally thought."
801,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"""I'm so sorry"".

Robot: That's all I needed to hear. I'll let you live."
802,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"People always talking about how they humanize robots because they feel bad for seeing them being bullied. Meanwhile, I'm apologizing to my instruments whenever I accidentally bump em against something. Like humans will feel bad for hitting a stone under the right circumstances. And the companion cube in Portal is one of the most loved videogame characters and that's in-universe literally just a weighted cube you can put on big buttons."
803,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"""OH no, I told my robot to put away the groceries, and it stepped on my dog"". What a world to live in when that becomes a real statement."
804,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Cleo trying to do a backflip and immediately regretting it is the best part 😂
805,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"after seeing the ""push"" autocorrection:
*think about this.*
A) Atlas is very good at calculating balance correction.  If you push it, it will autocorrect.
B) Now say you fall into atlas accidentally because YOU tripped.  Atlas now autocorrects its balance and crushes your limb in the process because it valued its balance over a much MUCH harder calculation including your choice of balancing and autocorrection in real time.
C) everything in (b) gets multiplied even further into complexity as people have entirely different levels of coordination, or accident experience.
D) it chooses a neutral option, of collapse, and now a dangerous heavy piece of machinery with limbs is falling with/on you.

The amount of corrections and processing power to function safely around humans is off the charts."
806,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I'm surprised you didn't mention that the primary reason for the Asimo's design/size is that it makes it eye level to a human sitting down, which is the most common scenario for aged-care/health-care robots to be looking after us. The humanoid aspect was also chosen for Asimo since it makes it easier to relate to it."
807,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"The part where he's telling Cleo to push Atlas harder and she's like ""are you sure?"" reminds me of the Milgram experiment. 😂"
808,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Be honest, wouldn't you freak out if Atlas picked up the pole and shoved back?..."
809,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"On some level, you know the human body is incredibly complex, but I guess it doesn't really hit you until you think about getting a robot to act the same way."
810,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cleo: Atlas is 4 ft 11”
Me: Omg we’re the same height!!!
Cleo: That’s about the height of an average American 12 year old.
Me: :’) damn"
811,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Love your videos. I'm a science teacher and used this in my robotics class, great intro and overview,  kids got really engaged. Keep up the awesome work."
812,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Wow, what an amazing journey you just took us on. I had no idea that making robots more like us could make things so complex. It really made me appreciate how awesome our human bodies are and all the things they do every day. Makes you wonder, if we had humanoid robots in our daily lives, what tasks would we give them? Definitely something to think about. Great watch!"
813,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cleo: ""Don't Step on my Dog"" 

Robot: ""Damn you are so picky"""
814,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,13:58 The whole examples about groceries were so funny. Pure comedy
815,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"My dog can get me a beer in the fridge, so I’m fine without robots."
816,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I love 8:28, you can see one of the engineers in the background grinning at Atlas recovering from the push."
817,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"""Why we need robots that look like humans? Because we have build the world for humans""

""I know Atlas is not a human, but we are""

11:45"
818,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"06:49 Never mind Moravec's Paradox, Atlas' legs are shorter and less flexible. Improve flexibility, limb length and balance becomes more difficult (especially for things like backflips) because centre of gravity is higher and with a higher centre of gravity comes higher angular momentum, slower rotary response and higher angular commitment; pretty much all the things which force taller people to go about balance-dependent actions more slowly, on average."
819,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Hey Cleo, I really like the ad timer.... That is a subtle and brilliant use of psychology.
I usually don't have the patience for ads... But with the timer, I felt that the amount of time I had to wait was low enough that I didn't want to bother trying to skip ahead...
In essence, because I knew how long I had to wait, I felt more like being patient."
820,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I remember years ago, people think they were fake video of robot dancing. They still do today i guess."
821,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"8:43 Honestly I think that we feel shame for mistreating a machine which looks enough like us is honestly one of the best things about us, I hope we don't ""adapt"" too much in the wrong direction as they become more common, and I think that we could stand to remember that feeling sometimes when interacting with humans who *don't* look ""enough"" like ""us"""
822,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Shoving the robot might be scary, but I'm pretty sure _being shoved by the robot_ would be way worse."
823,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Currently Atlas is finished and they progressed to Atlas 2 , 
totally different looking robot, much better and good looking.
Thanks for showing 🙂"
824,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Man... this was a beautiful journey you took us on, wish I could extend my life span to about 500 years to see and be a part of the sci-fi future we are heading into."
825,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cloe, hearing you dream of having wings and a tail as a kid makes me feel so much more relatable with you. Thanks for sharing."
826,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"When she was shoving the robot, if I were the programmer, I'd make the robot say something like ""Why, why are you doing this to me?"" in a really sad voice."
827,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"There are a zillion videos on Youtube about robots, and almost all of them are either click bait or just down right horrible! This is by far the best video about robots that I have watched on Youtube. Thank you very much!"
828,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Regarding feeling guilty about shoving Atlas, I can't imagine how the engineers felt back in the early days when Atlas couldn't recover and would fall over."
829,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cleo, I'm new to your channel and am so impressed by your skills as a researcher and communicator!  I could watch your content all day as you bring a spirit of curiosity and passion to every subject you touch."
830,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Kudos for a thoughtful,  engaged, critically edited look at our relationship to automation.  Please consider this maxim: “Be careful what you wish for.”"
831,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I love the final question of ""what we want to do"". I think it's also important to consider how we will give that choice to people who don't own robots."
832,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Really liked how you structured the video with the questions. Great job!
833,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cleo, you're so amazing, so glad you got to go to Boston Dymanics. I reached out to my aunt who works there, so I hope she somehow helped, she's a big fan as well!"
834,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"It’s crazy that people will watch something like “The Terminator”, and then come here and see nothing wrong with this."
835,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Amazing Cleo! I must have seen over 50 atlas videos over the years but yours gave loads of great info and context that wern’t in any of the otherones!
836,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I appreciate you pointing out that humanoid robots are necessary in spaces built for humans. I think that for places where robots do the primary work, those spaces should be built for robots, and humans can adapt to those spaces when necessary (we're good at that)."
837,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Why does the worker look like Vsauce💀
838,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"There is this movie in my country. Its called Robot (that's the translation) and its my favorite movie ever. In it the scientist creates an andro-humanoid robot, so basically it exactly looks like a man but it can do what what humans can't like walk into a burning building and all that stuff. The thing is it learns human commands as it spends more time with us. Like it gets a command ""go put the TV"" (translated into english it sounds weird but thats exactly what we say) and people know that means ""Turn the TV on"" but the robot just takes the TV off the wall and puts it on the ground, well, he drops it. 
But it learns. And later in the movie it is asked to save people in burning building. The problem is it saves a girl who is completely naked cause she was in the shower when the fire started and brings her to the public where there are TV reporters and many people. It doesn't understand what the problem is. And the scientist realizes humans can't keep telling it everything right and wrong. 
To combat this, the scientist gives the robot feelings and (somehow) programs it to feel emotions. It seems like it doesn't work tho and the scientist gets mad at the robot, but surprisingly the robot gets mad at the scientist too. Eventually this feelings thing gets out of control and stuff happens. 
Its a dope movie and seeing atlas and these almost human like robots reminded me of this movie."
839,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"3:44 Hey Vsauce, Michael here"
840,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"""do _you_ still feel like this when you stand next to atlas?""
""every day. every day, i love this robot.""
humans' drive and passion to learn and create and connect with their creations will never not be special to me."
841,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"As beautiful and elegant the atlas robot is, it's also scaring and intemidating knowing the extent of impact it will have on us."
842,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"8:40 sorry isn't gonna work Cleo , you are on his hitlist now 🤣 the day he learn to run faster , he will come for his revenge"
843,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"There's an idea that humanoid robots might be necessary in order for self improving AI to become a reality as having a body that is similar to our own gives it insight into the material world of things and actions that would be necessary for it to understand the world it is to be a part of created by us with actions out of things.

The ""don't step on the dog"" thing for example. A non embodied AI could see a static 3d scan of the room and decide that the dog is a good stepping stool. A non AI humanoid robot would not know that the dog is there because it wasn't preprogrammed with it. But a humanoid AI robot would recognize that it is moving in real time and could test that it is soft and thus probably not a good stepping stool apart from the negative feedback from the owner when attempting to do so. It could therefore avoid the mistake right on the first try."
844,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Actually, the robots that take over should thank you for testing their ability to not fall over; making sure it works."
845,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"That last part about military robots, it seems almost inevitable that this will happen. How is a tank with a targeting computer any different than a robot? How much computer assistance does it take until something is considered ""AI""? This will almost certainly happen without people even realizing it like a frog in hot water."
846,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"8:44 was just gold!!! 
Your videos are amazing and highly educational and humorous at the same time. Please never stop this!!!"
847,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I am extremely excited for a humanoid robot with general AI. I am honestly not scared of it at all.
848,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,First time I have seen a Boston Dynamics video that wasn't terrifying. Thanks!
849,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"9:03 - I think the biggest difference there is that Atlas is purely reactive while you are very clearly bracing for what you know is coming, the second you perceive that its about to come you start tilting forward to compensate. The real experience here would probably be to do this blindfolded"
850,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Absolutely quality video really accessible for those of us who aren't scientists 😁👍🏻 Great Job, Thank You."
851,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Now imagine military robots that move so fast, you need a strobe light to see them. Scary stuff."
852,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"""Human bodies are so amazing"" SHOWS SIMONE BILES. Gosh darn, I'm not like that"
853,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"An interesting side topic to this video is the idea of the uncanny valley, essentially when artificially made human faces (digital or in real life) creep us out because we can tell they don't look or move correctly. Curious how the development of humanoid robots in the future will incorporate that idea, and whether we will move more toward robots with intentionally non-human facial features, or if we will see more trying to perfect the the human face and its emotions. Would love to see a video or short from you on this topic! Thanks for making such great content!"
854,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Putting Tesla in the same conversation with Boston Dynamics is pretty funny. Tesla is playing with crayons while Boston Dynamics is making masterpieces.
855,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Opinion: There is about 4 minutes of useful information in this entire presentation. Also, for humanoid robots, I wouldn't trust Tesla hype at all for now."
856,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Thank you, Cleo, for giving us this look into such a magnificent machine, and the people that made it possible. I love segments like this because it really demonstrates how wonderfully ingenious humanity is."
857,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Most excellent presentation. It is interesting that although Atlas does not learn from watching people, you were able to instantly learn to duplicate its dance moves, just from watching. It will be interesting, to say the least, to watch the truly evolutionary processes that are about to explode on us."
858,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Loved the reference to putting the groceries 'away', as in 'away in the cupboard' not 'away out the window'. Laughed so hard. Thanks for being a bright spark!"
859,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"12:10 So Atlas isn't learning to hate me, whew."
860,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I LOVE ""ad"" sign. So respectful!"
861,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I suppose the only weakness robots have is in the joints which have to put up with very high torques, I remember this robotic spider a few years ago, and the guy said if you accidentaly move it the gears will strip."
862,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"As impressive as this robots are, its even more impressive that someone like Isaac Asimov could predict this future, so many decades ago. I guess that when she proposed the need to let the robot know that putting the groceries away without stepping on the dog, also indicates the need of Asimov’s three laws of robotics. Can’t wait to have my own robot assistant! I’m tired of putting away groceries hehe 😂"
863,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"what an outstanding video, clear, concise, easy to understand while still light and interesting. Well done!"
864,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Cleo’s videos are real masterpieces
865,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I kind of want a whole video just about how we are keeping from weaponizing them. They can be weaponized even without a gun or anything that’s a weapon. They can certainly use  any tools as weapons.
866,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"11:18
cleo:*throws bag*
bag:*is very heavy*
cleo:*gets pulled with it*



me:wow that bag is heavy"
867,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I think what blows my mind interacting with gpts and robot is that no matter how much I understand these are just computers. It’s hard not to have an emotional attachment EVEN when they are not trying just because they ACT human.
868,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I dont know why but this episode felt like claire dynphy's character from modern family learning about robots. Great work btw.
869,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I can't even begin to imagine how surreal this experience would have been 🤯
870,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,The robot fear is strong with this one
871,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Hey Cleo, great video as always. I just one suggestion - would it possible for you to create a 'More' Cleo Abram channel where you can post a long form version video of the main channel video. This is in no way to belittle the amount of effort you put into the videos you put on here ( it's truly incredible and evident ). However, I did feel like you had to condense down a huge topic to fit the time frame. Personally, I love long form videos and I think if you could post a longer version, that would allow for much more breathing room for such a vast topic. Keep em coming <3"
872,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"This lady should be an actor, she’s great."
873,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,What I love about this is that you don't consider your audience dumb. Most YouTubers would have asked stupid question or made silly unfunny overenthusiastic gag reels.
874,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Thanks Cleo.  Another fantastic video!
875,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"You did!!!
Now you're on Atlas death list when
 he's going to take over the world.
A.S.T.A.L.A.V.I.S.T.A 🤖🤖"
876,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cleo: uploads a new video
Me every single time: this is her best video till date

That ""spark"" to up your videomaking abilities in every video is huge and very true. Also, shoutout to Justin on those animation with the robot and the poor dog😅"
877,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"This is crazy, we are getting a breakdown of Atlas in terms of what it can do and the processing it does to do those things, thanks Cleo."
878,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Yeah the robot shoving, thank you for apologizing... WIth every push, I was worried it was going to come back at you ta boot, so... so glad it ended when it did. Also, and can't stress this enough, thank you for taking the pushes yourself in front of atlas.. if there is a digital reckoning and all, at least you can say, I was willing , and I did, take the same pushes... Wasn't just picking on atlas. Great video! Loved seeing inside Boston Dynamics ;)"
879,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Great video Cleo! Fantastic to see how humanoid robots are developing. Can't wait for your video with Spot!
880,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Cute video Cleo, really happy that Boston Dynamics excepted your visit. What I am waiting for is for a technology to exist, to allow actuators to become more muscle-like and organic which will allow a robot to move fluidly and human-like vs mechanical. Hence, I do know of a private company that is working on this. Salute!"
881,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Obviously you are extremely intelligent and well learned, but you've done everything in your power to make the principles and the world of robotics accessible to everyone,

Thanks Cleo"
882,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"The tail question was a really good one. I wondered why not let the robot have 4 legs, wouldn't that help it balance better? I do hope that in future this will be something that companies think deeper about what can be done with a 4 legged robot"
883,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Love your content. Wish more of the internet had this level of quality ❤
884,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,It's been a while since I've checked in on the progress of humanoid robots. This video was an excellent walkthrough! Atlas is much smarter than I thought!
885,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"Atlas is smarter than I thought!
Specifically 10:12, I thought it was doing exactly what was shown at 10:17.

My background: We did, in pairs, some tower from blocks building with the Pepper robot at uni, pretty cool. The Pepper would shut off because you kept its arm extended forward for too long between tests, overheating the motors. Such little annoyances taking up so much time! I would do it again now, with more experience :)"
886,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,We're gonna see a Horizon Zero Dawn in real life one day
887,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,This show is way better than what CBS did on their coverage on Atlas. Kudos!
888,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"This looks like it was really fun. Thank you for asking  ""why"" they have human-like form. At least Atlas doesn't have a fake human face or look like it's wearing a bra."
889,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"The history of Boston Dynamics, the reason they are even a company today, is because they were a defense contractor. They seem to ignore that past. They did amazing things with DoD money and they shouldn't shy away from it."
890,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Cleo might have the best youtube playlist ever
891,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I am glad BD allowed you to interact with Atlas. I've not seen any videos with outsiders and Atlas together which makes me kinda skeptical about it.
892,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,Good stuff! Great take on it. Always love your videos and the perspective you share.
893,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"now that we have robots that can see their environment fairly well ,and have generative AI i wonder if the issues with getting something like Atlas to sit will be easier to teach it? Like using the AI and it's vision to watch how humans sit on different seats or structures? I'm glad I'm still fairly young (36) and hopefully will live to see robots living with us like Fallout or something (my favorite video game series of all time :) ). I know people probably say this to Cleo all the time, but there is something so attractive about someone who has the kind of personality she does. Smart, curious ready to learn and super friendly being pretty doesn't hurt either. I saw that to say , it's the perfect kind of person imo to get people interested in stuff that a lot of people used to consider ""nerdy"" or ""geeky"". Fairly new to the channel just wanted to say thanks for all the excellent content i've seen so far and i wish you the best of luck and can't wait to see more in the future.

I'm writing this after i watched more  of the video  and saw they actually talked about this  , so cool @ 12:20."
894,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,That’s awesome. I’d love to get to meet a robot like that and play with it
895,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I totally believe Cleo could and should learn to do a backflip, for the content of course.  There are many online tutorials but I am sure with some connections a good trainer could be found and in one or two days it would happen."
896,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"I used to do armed European martial arts - mostly longsword, back sword, and dagger, but sometimes we'd experiment with more niche things like pikes.  Who knew that would be useful in robotics experiments?  Watching you try to push Atlas, I kept thinking ""just take a step and get your hips in it!"""
897,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,I always thought this robot was cgi whenever I came across clips of it online 😯Atlas is so smooth my god
898,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"There's no way these companies would willingly keep preventing weaponization of robots or enabling/providing knowledge to weaponize robots. Companies like Raytheon are pretty much in a marriage with governments and it does not matter which party the president and his/her cabinet would be from. They are most certainly keeping a watchful eye at these developments for now, when the time and technology is right, they will most certainly swoop in."
899,nAgTgwak7ME,I Challenged Boston Dynamics&#39; Famous Atlas Robot,"‘We built robots to be like humans because we live in a world built for humans’

Mechanics laugh. 

No. We need robots with extra articulated wrists. Snake arms."
900,8vsTNFUFJEU,Tesla Optimus Bot FOLDS the Laundry !,"See also the Tesla Bots partying during We, Robot event : https://youtu.be/3eZtZ0gxSIQ"
901,8vsTNFUFJEU,Tesla Optimus Bot FOLDS the Laundry !,"Two weeks later,  “laundry’s folded!”"
902,8vsTNFUFJEU,Tesla Optimus Bot FOLDS the Laundry !,That guy in the background looks like he’s gonna shoot that robot if it messes up
903,8vsTNFUFJEU,Tesla Optimus Bot FOLDS the Laundry !,"Plot twist, that’s Elon Musk dressed up as a robot"
904,8vsTNFUFJEU,Tesla Optimus Bot FOLDS the Laundry !,Imagine this fucking thing tucking you in and standing in the door way while you're trying to sleep
